Log file created successfully
Choose Pixel Format Successful!!..	{Index = 10}
SetPixelFormat Successful!
ELAPSED: 205.410004
ELAPSED: 205.410004
ELAPSED: 205.500000
ELAPSED: 205.529999
ELAPSED: 205.649994
ELAPSED: 205.649994
ELAPSED: 205.770004
ELAPSED: 205.770004
ELAPSED: 205.889999
ELAPSED: 205.919998
ELAPSED: 206.010010
ELAPSED: 206.040009
ELAPSED: 206.129990
ELAPSED: 206.160004
ELAPSED: 206.250000
ELAPSED: 206.279999
ELAPSED: 206.400009
ELAPSED: 206.430008
ELAPSED: 206.519989
ELAPSED: 206.519989
ELAPSED: 206.639999
ELAPSED: 206.639999
ELAPSED: 206.760010
ELAPSED: 206.760010
ELAPSED: 206.909988
ELAPSED: 206.939987
ELAPSED: 207.000000
ELAPSED: 207.029999
ELAPSED: 207.150009
ELAPSED: 207.150009
ELAPSED: 207.270004
ELAPSED: 207.270004
ELAPSED: 207.389999
ELAPSED: 207.419998
ELAPSED: 207.509995
ELAPSED: 207.540009
ELAPSED: 207.630005
ELAPSED: 207.660004
ELAPSED: 207.750000
ELAPSED: 207.779999
ELAPSED: 207.899994
ELAPSED: 207.930008
ELAPSED: 208.020004
ELAPSED: 208.020004
ELAPSED: 208.139999
ELAPSED: 208.139999
ELAPSED: 208.259995
ELAPSED: 208.259995
ELAPSED: 208.410004
ELAPSED: 208.410004
ELAPSED: 208.529999
ELAPSED: 208.529999
ELAPSED: 208.649994
ELAPSED: 208.649994
ELAPSED: 208.770004
ELAPSED: 208.770004
ELAPSED: 208.889999
ELAPSED: 208.920013
ELAPSED: 209.009995
ELAPSED: 209.039993
ELAPSED: 209.130005
ELAPSED: 209.160004
ELAPSED: 209.250000
ELAPSED: 209.279999
ELAPSED: 209.399994
ELAPSED: 209.429993
ELAPSED: 209.520004
ELAPSED: 209.520004
ELAPSED: 209.639999
ELAPSED: 209.639999
ELAPSED: 209.760010
ELAPSED: 209.790009
ELAPSED: 209.910004
ELAPSED: 209.940002
ELAPSED: 210.000000
ELAPSED: 210.029999
ELAPSED: 210.150009
ELAPSED: 210.150009
ELAPSED: 210.269989
ELAPSED: 210.269989
ELAPSED: 210.389999
ELAPSED: 210.419998
ELAPSED: 210.510010
ELAPSED: 210.540009
ELAPSED: 210.659988
ELAPSED: 210.689987
ELAPSED: 210.779999
ELAPSED: 210.779999
ELAPSED: 210.900009
ELAPSED: 210.930008
ELAPSED: 211.020004
ELAPSED: 211.020004
ELAPSED: 211.139999
ELAPSED: 211.139999
ELAPSED: 211.259995
ELAPSED: 211.290009
ELAPSED: 211.410004
ELAPSED: 211.410004
ELAPSED: 211.500000
ELAPSED: 211.529999
ELAPSED: 211.649994
ELAPSED: 211.649994
ELAPSED: 211.770004
ELAPSED: 211.770004
ELAPSED: 211.889999
ELAPSED: 211.919998
ELAPSED: 212.009995
ELAPSED: 212.039993
ELAPSED: 212.130005
ELAPSED: 212.160004
ELAPSED: 212.250000
ELAPSED: 212.279999
ELAPSED: 212.399994
ELAPSED: 212.429993
ELAPSED: 212.520004
ELAPSED: 212.520004
ELAPSED: 212.639999
ELAPSED: 212.639999
ELAPSED: 212.759995
ELAPSED: 212.789993
ELAPSED: 212.880005
ELAPSED: 212.910004
ELAPSED: 213.029999
ELAPSED: 213.029999
ELAPSED: 213.149994
ELAPSED: 213.149994
ELAPSED: 213.270004
ELAPSED: 213.270004
ELAPSED: 213.389999
ELAPSED: 213.389999
ELAPSED: 213.510010
ELAPSED: 213.510010
ELAPSED: 213.629990
ELAPSED: 213.660004
ELAPSED: 213.750000
ELAPSED: 213.779999
ELAPSED: 213.900009
ELAPSED: 213.930008
ELAPSED: 214.019989
ELAPSED: 214.019989
ELAPSED: 214.139999
ELAPSED: 214.139999
ELAPSED: 214.260010
ELAPSED: 214.260010
ELAPSED: 214.380005
ELAPSED: 214.409988
ELAPSED: 214.500000
ELAPSED: 214.529999
ELAPSED: 214.650009
ELAPSED: 214.650009
ELAPSED: 214.770004
ELAPSED: 214.770004
ELAPSED: 214.919998
ELAPSED: 214.919998
ELAPSED: 215.009995
ELAPSED: 215.040009
ELAPSED: 215.130005
ELAPSED: 215.160004
ELAPSED: 215.250000
ELAPSED: 215.279999
ELAPSED: 215.399994
ELAPSED: 215.399994
ELAPSED: 215.520004
ELAPSED: 215.520004
ELAPSED: 215.639999
ELAPSED: 215.639999
ELAPSED: 215.759995
ELAPSED: 215.789993
ELAPSED: 215.880005
ELAPSED: 215.910004
ELAPSED: 216.000000
ELAPSED: 216.029999
ELAPSED: 216.149994
ELAPSED: 216.149994
ELAPSED: 216.270004
ELAPSED: 216.270004
ELAPSED: 216.389999
ELAPSED: 216.389999
ELAPSED: 216.509995
ELAPSED: 216.509995
ELAPSED: 216.630005
ELAPSED: 216.660004
ELAPSED: 216.750000
ELAPSED: 216.779999
ELAPSED: 216.899994
ELAPSED: 216.899994
ELAPSED: 217.020004
ELAPSED: 217.290009
ELAPSED: 217.440002
ELAPSED: 217.470001
ELAPSED: 217.500000
ELAPSED: 217.529999
ELAPSED: 217.529999
ELAPSED: 217.529999
ELAPSED: 217.559998
ELAPSED: 217.559998
ELAPSED: 217.559998
ELAPSED: 217.589996
ELAPSED: 217.589996
ELAPSED: 217.620010
ELAPSED: 217.620010
ELAPSED: 217.620010
ELAPSED: 217.650009
ELAPSED: 217.650009
ELAPSED: 217.650009
ELAPSED: 217.680008
ELAPSED: 217.680008
ELAPSED: 217.680008
ELAPSED: 217.709991
ELAPSED: 217.709991
ELAPSED: 217.709991
ELAPSED: 217.739990
ELAPSED: 217.739990
ELAPSED: 217.739990
ELAPSED: 217.739990
ELAPSED: 217.769989
ELAPSED: 217.769989
ELAPSED: 217.769989
ELAPSED: 217.800003
ELAPSED: 217.800003
ELAPSED: 217.800003
ELAPSED: 217.800003
ELAPSED: 217.830002
ELAPSED: 217.860001
ELAPSED: 217.860001
ELAPSED: 217.889999
ELAPSED: 217.889999
ELAPSED: 217.919998
ELAPSED: 217.919998
ELAPSED: 217.919998
ELAPSED: 217.949997
ELAPSED: 217.949997
ELAPSED: 217.949997
ELAPSED: 218.520004
ELAPSED: 218.549988
ELAPSED: 218.880005
ELAPSED: 219.029999
ELAPSED: 219.149994
ELAPSED: 219.779999
ELAPSED: 219.779999
ELAPSED: 219.899994
ELAPSED: 219.899994
ELAPSED: 220.020004
ELAPSED: 220.020004
ELAPSED: 220.139999
ELAPSED: 220.139999
ELAPSED: 220.289993
ELAPSED: 220.289993
ELAPSED: 220.440002
ELAPSED: 220.470001
ELAPSED: 220.560013
ELAPSED: 220.590012
ELAPSED: 220.709991
ELAPSED: 220.709991
ELAPSED: 220.830002
ELAPSED: 220.830002
ELAPSED: 220.949997
ELAPSED: 220.949997
ELAPSED: 221.069992
ELAPSED: 221.069992
ELAPSED: 221.190002
ELAPSED: 221.220001
ELAPSED: 221.309998
ELAPSED: 221.339996
ELAPSED: 221.459991
ELAPSED: 221.459991
ELAPSED: 221.580002
ELAPSED: 221.580002
ELAPSED: 221.699997
ELAPSED: 221.699997
ELAPSED: 221.820007
ELAPSED: 221.850006
ELAPSED: 221.939987
ELAPSED: 221.970001
ELAPSED: 222.089996
ELAPSED: 222.089996
ELAPSED: 222.210007
ELAPSED: 222.210007
ELAPSED: 222.329987
ELAPSED: 222.329987
ELAPSED: 222.449997
ELAPSED: 222.449997
ELAPSED: 222.570007
ELAPSED: 222.570007
ELAPSED: 222.690002
ELAPSED: 222.720001
ELAPSED: 222.839996
ELAPSED: 222.839996
ELAPSED: 222.960007
ELAPSED: 222.960007
ELAPSED: 223.080002
ELAPSED: 223.080002
ELAPSED: 223.199997
ELAPSED: 223.199997
ELAPSED: 223.319992
ELAPSED: 223.319992
ELAPSED: 223.440002
ELAPSED: 223.470001
ELAPSED: 223.559998
ELAPSED: 223.589996
ELAPSED: 223.709991
ELAPSED: 223.709991
ELAPSED: 223.830002
ELAPSED: 223.830002
ELAPSED: 223.950012
ELAPSED: 223.950012
ELAPSED: 224.069992
ELAPSED: 224.069992
ELAPSED: 224.190002
ELAPSED: 224.220001
ELAPSED: 224.340012
ELAPSED: 224.340012
ELAPSED: 224.459991
ELAPSED: 224.459991
ELAPSED: 224.580002
ELAPSED: 224.580002
ELAPSED: 224.699997
ELAPSED: 224.699997
ELAPSED: 224.819992
ELAPSED: 224.849991
ELAPSED: 224.940002
ELAPSED: 224.970001
ELAPSED: 225.089996
ELAPSED: 225.089996
ELAPSED: 225.209991
ELAPSED: 225.209991
ELAPSED: 225.330002
ELAPSED: 225.330002
ELAPSED: 225.449997
ELAPSED: 225.449997
ELAPSED: 225.570007
ELAPSED: 225.570007
ELAPSED: 225.689987
ELAPSED: 225.720001
ELAPSED: 225.809998
ELAPSED: 225.839996
ELAPSED: 225.960007
ELAPSED: 225.960007
ELAPSED: 226.079987
ELAPSED: 226.079987
ELAPSED: 226.199997
ELAPSED: 226.199997
ELAPSED: 226.320007
ELAPSED: 226.320007
ELAPSED: 226.440002
ELAPSED: 226.470001
ELAPSED: 226.559998
ELAPSED: 226.589996
ELAPSED: 226.710007
ELAPSED: 226.710007
ELAPSED: 226.830002
ELAPSED: 226.830002
ELAPSED: 226.949997
ELAPSED: 226.949997
ELAPSED: 227.069992
ELAPSED: 227.069992
ELAPSED: 227.190002
ELAPSED: 227.220001
ELAPSED: 227.309998
ELAPSED: 227.339996
ELAPSED: 227.459991
ELAPSED: 227.459991
ELAPSED: 227.580002
ELAPSED: 227.580002
ELAPSED: 227.700012
ELAPSED: 227.700012
ELAPSED: 227.819992
ELAPSED: 227.849991
ELAPSED: 227.940002
ELAPSED: 227.970001
ELAPSED: 228.090012
ELAPSED: 228.090012
ELAPSED: 228.209991
ELAPSED: 228.209991
ELAPSED: 228.330002
ELAPSED: 228.330002
ELAPSED: 228.449997
ELAPSED: 228.449997
ELAPSED: 228.569992
ELAPSED: 228.569992
ELAPSED: 228.690002
ELAPSED: 228.720001
ELAPSED: 228.809998
ELAPSED: 228.839996
ELAPSED: 228.959991
ELAPSED: 228.959991
ELAPSED: 229.080002
ELAPSED: 229.080002
ELAPSED: 229.199997
ELAPSED: 229.199997
ELAPSED: 229.320007
ELAPSED: 229.350006
ELAPSED: 229.439987
ELAPSED: 229.470001
ELAPSED: 229.589996
ELAPSED: 229.589996
ELAPSED: 229.710007
ELAPSED: 229.710007
ELAPSED: 229.829987
ELAPSED: 229.829987
ELAPSED: 229.949997
ELAPSED: 229.949997
ELAPSED: 230.070007
ELAPSED: 230.070007
ELAPSED: 230.190002
ELAPSED: 230.220001
ELAPSED: 230.309998
ELAPSED: 230.339996
ELAPSED: 230.460007
ELAPSED: 230.460007
ELAPSED: 230.580002
ELAPSED: 230.580002
ELAPSED: 230.699997
ELAPSED: 230.699997
ELAPSED: 230.819992
ELAPSED: 230.850006
ELAPSED: 230.940002
ELAPSED: 230.970001
ELAPSED: 231.059998
ELAPSED: 231.089996
ELAPSED: 231.209991
ELAPSED: 231.389999
ELAPSED: 231.539993
ELAPSED: 231.569992
ELAPSED: 231.569992
ELAPSED: 231.599991
ELAPSED: 231.660004
ELAPSED: 231.720001
ELAPSED: 231.720001
ELAPSED: 231.750000
ELAPSED: 231.750000
ELAPSED: 231.779999
ELAPSED: 231.779999
ELAPSED: 231.810013
ELAPSED: 231.810013
ELAPSED: 231.810013
ELAPSED: 231.840012
ELAPSED: 231.840012
ELAPSED: 231.869995
ELAPSED: 231.899994
ELAPSED: 231.899994
ELAPSED: 231.929993
ELAPSED: 231.929993
ELAPSED: 231.929993
ELAPSED: 231.959991
ELAPSED: 231.959991
ELAPSED: 232.470001
ELAPSED: 232.470001
ELAPSED: 232.589996
ELAPSED: 232.830002
ELAPSED: 232.860001
ELAPSED: 233.460007
ELAPSED: 233.460007
ELAPSED: 233.579987
ELAPSED: 233.579987
ELAPSED: 233.699997
ELAPSED: 233.729996
ELAPSED: 233.820007
ELAPSED: 233.850006
ELAPSED: 233.940002
ELAPSED: 233.970001
ELAPSED: 234.149994
ELAPSED: 234.149994
ELAPSED: 234.270004
ELAPSED: 234.270004
ELAPSED: 234.449997
ELAPSED: 234.449997
ELAPSED: 234.569992
ELAPSED: 234.600006
ELAPSED: 234.750000
ELAPSED: 234.779999
ELAPSED: 234.899994
ELAPSED: 234.899994
ELAPSED: 235.080002
ELAPSED: 235.080002
ELAPSED: 235.200012
ELAPSED: 235.200012
ELAPSED: 235.380005
ELAPSED: 235.410004
ELAPSED: 235.500000
ELAPSED: 235.529999
ELAPSED: 235.709991
ELAPSED: 235.709991
ELAPSED: 235.830002
ELAPSED: 235.830002
ELAPSED: 235.949997
ELAPSED: 235.949997
ELAPSED: 236.069992
ELAPSED: 236.099991
ELAPSED: 236.190002
ELAPSED: 236.220001
ELAPSED: 236.309998
ELAPSED: 236.339996
ELAPSED: 236.459991
ELAPSED: 236.459991
ELAPSED: 236.580002
ELAPSED: 236.580002
ELAPSED: 236.699997
ELAPSED: 236.699997
ELAPSED: 236.820007
ELAPSED: 236.850006
ELAPSED: 236.939987
ELAPSED: 236.970001
ELAPSED: 237.089996
ELAPSED: 237.089996
ELAPSED: 237.210007
ELAPSED: 237.210007
ELAPSED: 237.329987
ELAPSED: 237.329987
ELAPSED: 237.449997
ELAPSED: 237.449997
ELAPSED: 237.570007
ELAPSED: 237.570007
ELAPSED: 237.690002
ELAPSED: 237.720001
ELAPSED: 237.809998
ELAPSED: 237.839996
ELAPSED: 237.960007
ELAPSED: 237.960007
ELAPSED: 238.080002
ELAPSED: 238.080002
ELAPSED: 238.199997
ELAPSED: 238.199997
ELAPSED: 238.319992
ELAPSED: 238.319992
ELAPSED: 238.440002
ELAPSED: 238.470001
ELAPSED: 238.559998
ELAPSED: 238.589996
ELAPSED: 238.709991
ELAPSED: 238.709991
ELAPSED: 238.830002
ELAPSED: 238.830002
ELAPSED: 238.950012
ELAPSED: 238.950012
ELAPSED: 239.069992
ELAPSED: 239.099991
ELAPSED: 239.190002
ELAPSED: 239.220001
ELAPSED: 239.310013
ELAPSED: 239.340012
ELAPSED: 239.459991
ELAPSED: 239.459991
ELAPSED: 239.580002
ELAPSED: 239.580002
ELAPSED: 239.699997
ELAPSED: 239.699997
ELAPSED: 239.819992
ELAPSED: 239.849991
ELAPSED: 239.940002
ELAPSED: 239.970001
ELAPSED: 240.059998
ELAPSED: 240.090012
ELAPSED: 240.209991
ELAPSED: 240.209991
ELAPSED: 240.329987
ELAPSED: 240.329987
ELAPSED: 240.450012
ELAPSED: 240.450012
ELAPSED: 240.570007
ELAPSED: 240.570007
ELAPSED: 240.689987
ELAPSED: 240.720001
ELAPSED: 240.839996
ELAPSED: 240.839996
ELAPSED: 240.959991
ELAPSED: 240.959991
ELAPSED: 241.080002
ELAPSED: 241.080002
ELAPSED: 241.199997
ELAPSED: 241.199997
ELAPSED: 241.319992
ELAPSED: 241.350006
ELAPSED: 241.440002
ELAPSED: 241.470001
ELAPSED: 241.559998
ELAPSED: 241.590012
ELAPSED: 241.710007
ELAPSED: 241.710007
ELAPSED: 241.830002
ELAPSED: 241.830002
ELAPSED: 241.949982
ELAPSED: 241.949982
ELAPSED: 242.070007
ELAPSED: 242.099991
ELAPSED: 242.190002
ELAPSED: 242.220016
ELAPSED: 242.339996
ELAPSED: 242.339996
ELAPSED: 242.459991
ELAPSED: 242.459991
ELAPSED: 242.580017
ELAPSED: 242.580017
ELAPSED: 242.700012
ELAPSED: 242.700012
ELAPSED: 242.819992
ELAPSED: 242.819992
ELAPSED: 242.939987
ELAPSED: 242.970001
ELAPSED: 243.089996
ELAPSED: 243.089996
ELAPSED: 243.210007
ELAPSED: 243.210007
ELAPSED: 243.330002
ELAPSED: 243.330002
ELAPSED: 243.449997
ELAPSED: 243.449997
ELAPSED: 243.570007
ELAPSED: 243.599991
ELAPSED: 243.690002
ELAPSED: 243.719986
ELAPSED: 243.809998
ELAPSED: 243.840012
ELAPSED: 243.959991
ELAPSED: 243.959991
ELAPSED: 244.079987
ELAPSED: 244.079987
ELAPSED: 244.200012
ELAPSED: 244.200012
ELAPSED: 244.320007
ELAPSED: 244.320007
ELAPSED: 244.439987
ELAPSED: 244.470001
ELAPSED: 244.560013
ELAPSED: 244.589996
ELAPSED: 244.709991
ELAPSED: 244.709991
ELAPSED: 244.830002
ELAPSED: 244.830002
ELAPSED: 244.949997
ELAPSED: 244.980011
ELAPSED: 245.069992
ELAPSED: 245.069992
ELAPSED: 245.190002
ELAPSED: 245.220001
ELAPSED: 245.309998
ELAPSED: 245.340012
ELAPSED: 245.460007
ELAPSED: 245.460007
ELAPSED: 245.580002
ELAPSED: 245.580002
ELAPSED: 245.699982
ELAPSED: 245.699982
ELAPSED: 245.820007
ELAPSED: 245.820007
ELAPSED: 245.940002
ELAPSED: 245.970016
ELAPSED: 246.059998
ELAPSED: 246.089996
ELAPSED: 246.209991
ELAPSED: 246.209991
ELAPSED: 246.330017
ELAPSED: 246.330017
ELAPSED: 246.450012
ELAPSED: 246.450012
ELAPSED: 246.569992
ELAPSED: 246.600006
ELAPSED: 246.720001
ELAPSED: 246.720001
ELAPSED: 246.810013
ELAPSED: 246.839996
ELAPSED: 246.960007
ELAPSED: 246.960007
ELAPSED: 247.080002
ELAPSED: 247.080002
ELAPSED: 247.199997
ELAPSED: 247.199997
ELAPSED: 247.320007
ELAPSED: 247.320007
ELAPSED: 247.440002
ELAPSED: 247.469986
ELAPSED: 247.559998
ELAPSED: 247.590012
ELAPSED: 247.709991
ELAPSED: 247.709991
ELAPSED: 247.829987
ELAPSED: 247.829987
ELAPSED: 247.950012
ELAPSED: 247.950012
ELAPSED: 248.070007
ELAPSED: 248.070007
ELAPSED: 248.189987
ELAPSED: 248.220001
ELAPSED: 248.310013
ELAPSED: 248.339996
ELAPSED: 248.459991
ELAPSED: 248.520020
ELAPSED: 248.580002
ELAPSED: 248.609985
ELAPSED: 248.699997
ELAPSED: 248.699997
ELAPSED: 248.819992
ELAPSED: 248.819992
ELAPSED: 248.940002
ELAPSED: 248.970001
ELAPSED: 249.059998
ELAPSED: 249.090012
ELAPSED: 249.210007
ELAPSED: 249.210007
ELAPSED: 249.330002
ELAPSED: 249.330002
ELAPSED: 249.449982
ELAPSED: 249.449982
ELAPSED: 249.570007
ELAPSED: 249.570007
ELAPSED: 249.690002
ELAPSED: 249.720016
ELAPSED: 249.809998
ELAPSED: 249.839996
ELAPSED: 249.959991
ELAPSED: 249.959991
ELAPSED: 250.080017
ELAPSED: 250.080017
ELAPSED: 250.200012
ELAPSED: 250.200012
ELAPSED: 250.319992
ELAPSED: 250.319992
ELAPSED: 250.439987
ELAPSED: 250.470001
ELAPSED: 250.560013
ELAPSED: 250.589996
ELAPSED: 250.710007
ELAPSED: 250.710007
ELAPSED: 250.830002
ELAPSED: 250.830002
ELAPSED: 251.070007
ELAPSED: 251.070007
ELAPSED: 251.099991
ELAPSED: 251.099991
ELAPSED: 251.190002
ELAPSED: 251.219986
ELAPSED: 251.309998
ELAPSED: 251.340012
ELAPSED: 251.459991
ELAPSED: 251.459991
ELAPSED: 251.579987
ELAPSED: 251.579987
ELAPSED: 251.700012
ELAPSED: 251.700012
ELAPSED: 251.820007
ELAPSED: 251.850006
ELAPSED: 251.939987
ELAPSED: 251.970001
ELAPSED: 252.060013
ELAPSED: 252.089996
ELAPSED: 252.209991
ELAPSED: 252.209991
ELAPSED: 252.330002
ELAPSED: 252.330002
ELAPSED: 252.449997
ELAPSED: 252.449997
ELAPSED: 252.569992
ELAPSED: 252.600006
ELAPSED: 252.690002
ELAPSED: 252.720001
ELAPSED: 252.809998
ELAPSED: 252.840012
ELAPSED: 252.960007
ELAPSED: 252.960007
ELAPSED: 253.080002
ELAPSED: 253.080002
ELAPSED: 253.199982
ELAPSED: 253.199982
ELAPSED: 253.320007
ELAPSED: 253.320007
ELAPSED: 253.440002
ELAPSED: 253.470016
ELAPSED: 253.589996
ELAPSED: 253.589996
ELAPSED: 253.709991
ELAPSED: 253.709991
ELAPSED: 253.830017
ELAPSED: 253.830017
ELAPSED: 253.950012
ELAPSED: 253.950012
ELAPSED: 254.069992
ELAPSED: 254.069992
ELAPSED: 254.189987
ELAPSED: 254.220001
ELAPSED: 254.310013
ELAPSED: 254.339996
ELAPSED: 254.460007
ELAPSED: 254.460007
ELAPSED: 254.580002
ELAPSED: 254.580002
ELAPSED: 254.699997
ELAPSED: 254.699997
ELAPSED: 254.820007
ELAPSED: 254.820007
ELAPSED: 254.940002
ELAPSED: 254.969986
ELAPSED: 255.059998
ELAPSED: 255.090012
ELAPSED: 255.209991
ELAPSED: 255.209991
ELAPSED: 255.329987
ELAPSED: 255.329987
ELAPSED: 255.450012
ELAPSED: 255.450012
ELAPSED: 255.570007
ELAPSED: 255.570007
ELAPSED: 255.689987
ELAPSED: 255.720001
ELAPSED: 255.810013
ELAPSED: 255.839996
ELAPSED: 255.959991
ELAPSED: 255.959991
ELAPSED: 256.080017
ELAPSED: 256.080017
ELAPSED: 256.200012
ELAPSED: 256.200012
ELAPSED: 256.319977
ELAPSED: 256.319977
ELAPSED: 256.440002
ELAPSED: 256.470001
ELAPSED: 256.559998
ELAPSED: 256.590027
ELAPSED: 256.709991
ELAPSED: 256.709991
ELAPSED: 256.829987
ELAPSED: 256.829987
ELAPSED: 256.949982
ELAPSED: 256.949982
ELAPSED: 257.220001
ELAPSED: 257.250000
ELAPSED: 257.250000
ELAPSED: 257.370026
ELAPSED: 257.399994
ELAPSED: 257.399994
ELAPSED: 257.430023
ELAPSED: 257.459991
ELAPSED: 257.580017
ELAPSED: 257.580017
ELAPSED: 257.700012
ELAPSED: 257.700012
ELAPSED: 257.820007
ELAPSED: 257.820007
ELAPSED: 257.940002
ELAPSED: 257.970001
ELAPSED: 258.059998
ELAPSED: 258.089996
ELAPSED: 258.210022
ELAPSED: 258.210022
ELAPSED: 258.330017
ELAPSED: 258.330017
ELAPSED: 258.449982
ELAPSED: 258.449982
ELAPSED: 258.570007
ELAPSED: 258.570007
ELAPSED: 258.690002
ELAPSED: 258.720001
ELAPSED: 258.809998
ELAPSED: 258.839996
ELAPSED: 258.959991
ELAPSED: 258.959991
ELAPSED: 259.079987
ELAPSED: 259.079987
ELAPSED: 259.200012
ELAPSED: 259.200012
ELAPSED: 259.320007
ELAPSED: 259.320007
ELAPSED: 259.440002
ELAPSED: 259.470001
ELAPSED: 259.559998
ELAPSED: 259.589996
ELAPSED: 259.709991
ELAPSED: 259.709991
ELAPSED: 259.830017
ELAPSED: 259.830017
ELAPSED: 259.950012
ELAPSED: 259.950012
ELAPSED: 260.069977
ELAPSED: 260.069977
ELAPSED: 260.190002
ELAPSED: 260.220001
ELAPSED: 260.309998
ELAPSED: 260.340027
ELAPSED: 260.459991
ELAPSED: 260.459991
ELAPSED: 260.579987
ELAPSED: 260.579987
ELAPSED: 260.699982
ELAPSED: 260.699982
ELAPSED: 260.820007
ELAPSED: 260.820007
ELAPSED: 260.940002
ELAPSED: 260.970001
ELAPSED: 261.059998
ELAPSED: 261.089996
ELAPSED: 261.209991
ELAPSED: 261.209991
ELAPSED: 261.330017
ELAPSED: 261.330017
ELAPSED: 261.450012
ELAPSED: 261.450012
ELAPSED: 261.570007
ELAPSED: 261.570007
ELAPSED: 261.690002
ELAPSED: 261.720001
ELAPSED: 261.809998
ELAPSED: 261.839996
ELAPSED: 261.960022
ELAPSED: 261.960022
ELAPSED: 262.080017
ELAPSED: 262.080017
ELAPSED: 262.199982
ELAPSED: 262.199982
ELAPSED: 262.320007
ELAPSED: 262.320007
ELAPSED: 262.440002
ELAPSED: 262.470001
ELAPSED: 262.559998
ELAPSED: 262.589996
ELAPSED: 262.709991
ELAPSED: 262.709991
ELAPSED: 262.829987
ELAPSED: 262.829987
ELAPSED: 262.950012
ELAPSED: 262.950012
ELAPSED: 263.070007
ELAPSED: 263.070007
ELAPSED: 263.190002
ELAPSED: 263.220001
ELAPSED: 263.309998
ELAPSED: 263.339996
ELAPSED: 263.459991
ELAPSED: 263.459991
ELAPSED: 263.580017
ELAPSED: 263.580017
ELAPSED: 263.700012
ELAPSED: 263.700012
ELAPSED: 263.819977
ELAPSED: 263.819977
ELAPSED: 263.940002
ELAPSED: 263.970001
ELAPSED: 264.059998
ELAPSED: 264.090027
ELAPSED: 264.209991
ELAPSED: 264.209991
ELAPSED: 264.329987
ELAPSED: 264.329987
ELAPSED: 264.449982
ELAPSED: 264.449982
ELAPSED: 264.570007
ELAPSED: 264.570007
ELAPSED: 264.690002
ELAPSED: 264.720001
ELAPSED: 264.809998
ELAPSED: 264.839996
ELAPSED: 264.959991
ELAPSED: 264.959991
ELAPSED: 265.080017
ELAPSED: 265.080017
ELAPSED: 265.200012
ELAPSED: 265.200012
ELAPSED: 265.320007
ELAPSED: 265.320007
ELAPSED: 265.440002
ELAPSED: 265.470001
ELAPSED: 265.559998
ELAPSED: 265.589996
ELAPSED: 265.710022
ELAPSED: 265.710022
ELAPSED: 265.830017
ELAPSED: 265.830017
ELAPSED: 265.949982
ELAPSED: 265.949982
ELAPSED: 266.070007
ELAPSED: 266.070007
ELAPSED: 266.190002
ELAPSED: 266.220001
ELAPSED: 266.309998
ELAPSED: 266.339996
ELAPSED: 266.459991
ELAPSED: 266.459991
ELAPSED: 266.579987
ELAPSED: 266.579987
ELAPSED: 266.700012
ELAPSED: 266.700012
ELAPSED: 266.820007
ELAPSED: 266.820007
ELAPSED: 266.940002
ELAPSED: 266.940002
ELAPSED: 267.059998
ELAPSED: 267.089996
ELAPSED: 267.209991
ELAPSED: 267.209991
ELAPSED: 267.330017
ELAPSED: 267.330017
ELAPSED: 267.450012
ELAPSED: 267.450012
ELAPSED: 267.569977
ELAPSED: 267.569977
ELAPSED: 267.690002
ELAPSED: 267.720001
ELAPSED: 267.809998
ELAPSED: 267.840027
ELAPSED: 267.959991
ELAPSED: 267.959991
ELAPSED: 268.079987
ELAPSED: 268.079987
ELAPSED: 268.199982
ELAPSED: 268.199982
ELAPSED: 268.320007
ELAPSED: 268.320007
ELAPSED: 268.440002
ELAPSED: 268.470001
ELAPSED: 268.559998
ELAPSED: 268.589996
ELAPSED: 268.709991
ELAPSED: 268.709991
ELAPSED: 268.830017
ELAPSED: 268.830017
ELAPSED: 268.950012
ELAPSED: 268.950012
ELAPSED: 269.070007
ELAPSED: 269.070007
ELAPSED: 269.190002
ELAPSED: 269.220001
ELAPSED: 269.309998
ELAPSED: 269.339996
ELAPSED: 269.460022
ELAPSED: 269.460022
ELAPSED: 269.580017
ELAPSED: 269.580017
ELAPSED: 269.699982
ELAPSED: 269.699982
ELAPSED: 269.820007
ELAPSED: 269.850006
ELAPSED: 269.940002
ELAPSED: 269.970001
ELAPSED: 270.059998
ELAPSED: 270.089996
ELAPSED: 270.179993
ELAPSED: 270.209991
ELAPSED: 270.329987
ELAPSED: 270.329987
ELAPSED: 270.450012
ELAPSED: 270.450012
ELAPSED: 270.570007
ELAPSED: 270.570007
ELAPSED: 270.690002
ELAPSED: 270.720001
ELAPSED: 270.839996
ELAPSED: 270.869995
ELAPSED: 270.959991
ELAPSED: 270.959991
ELAPSED: 271.080017
ELAPSED: 271.080017
ELAPSED: 271.200012
ELAPSED: 271.200012
ELAPSED: 271.319977
ELAPSED: 271.319977
ELAPSED: 271.440002
ELAPSED: 271.470001
ELAPSED: 271.559998
ELAPSED: 271.590027
ELAPSED: 271.709991
ELAPSED: 271.709991
ELAPSED: 271.829987
ELAPSED: 271.829987
ELAPSED: 271.949982
ELAPSED: 271.949982
ELAPSED: 272.070007
ELAPSED: 272.070007
ELAPSED: 272.190002
ELAPSED: 272.220001
ELAPSED: 272.309998
ELAPSED: 272.339996
ELAPSED: 272.430023
ELAPSED: 272.459991
ELAPSED: 272.580017
ELAPSED: 272.580017
